Order_ID,Order_Date,Ship_Date,Ship_Mode,Year_Order,Customer_ID
114195,11/1/2019,11/3/2019,First Class,2019,EA-14035
114188,5/20/2019,5/22/2019,Second Class,2019,RF-19345
114181,5/10/2019,5/14/2019,Second Class,2019,AF-10885
114174,9/8/2021,9/14/2021,Standard Class,2021,AP-10720
114125,7/9/2019,7/13/2019,Standard Class,2019,GH-14410
114104,11/20/2021,11/24/2021,Standard Class,2021,NP-18670
114069,7/13/2020,7/15/2020,Second Class,2020,ND-18370
114048,12/14/2020,12/18/2020,Standard Class,2020,EH-13945
114034,1/3/2022,1/8/2022,Standard Class,2022,DL-13315
114013,3/13/2021,3/15/2021,Second Class,2021,SC-20770
113985,12/2/2021,12/7/2021,Standard Class,2021,KD-16495
113978,9/25/2021,9/29/2021,Standard Class,2021,TS-21505
113971,5/8/2020,5/14/2020,Standard Class,2020,CB-12535
113964,9/23/2019,9/30/2019,Standard Class,2019,JP-16135
113929,6/16/2019,6/21/2019,Standard Class,2019,CK-12205
113908,6/3/2022,6/9/2022,Standard Class,2022,KN-16390
113901,10/19/2020,10/24/2020,Standard Class,2020,NH-18610
113887,4/5/2019,4/7/2019,First Class,2019,TH-21550
113880,3/1/2019,3/5/2019,Standard Class,2019,VF-21715
113859,9/13/2019,9/17/2019,Standard Class,2019,BC-11125
113845,11/20/2021,11/25/2021,Standard Class,2021,FA-14230
113831,5/30/2021,6/3/2021,Standard Class,2021,AH-10690
113817,11/7/2021,11/11/2021,Standard Class,2021,MJ-17740
113803,3/24/2021,3/26/2021,First Class,2021,VG-21805
113768,5/13/2019,5/19/2019,Standard Class,2019,AH-10030
113747,5/28/2021,6/4/2021,Standard Class,2021,VD-21670
113740,8/24/2020,8/28/2020,Second Class,2020,SC-20380
113733,12/8/2021,12/12/2021,Standard Class,2021,LH-16900
113726,11/24/2021,12/1/2021,Standard Class,2021,SC-20680
113705,3/27/2022,3/29/2022,Second Class,2022,LC-16870
113677,11/13/2021,11/19/2021,Standard Class,2021,CM-12655
113656,1/23/2021,1/29/2021,Standard Class,2021,CB-12415
113649,8/9/2021,8/12/2021,First Class,2021,HA-14920
113628,11/12/2020,11/19/2020,Standard Class,2020,AH-10690
113621,12/1/2021,12/5/2021,Standard Class,2021,JE-15745
113607,10/14/2021,10/18/2021,Standard Class,2021,PW-19030
113600,12/15/2021,12/17/2021,Second Class,2021,SH-20395
113593,4/18/2020,4/20/2020,First Class,2020,NC-18415
113579,12/13/2019,12/15/2019,Second Class,2019,KD-16345
113551,8/18/2021,8/20/2021,First Class,2021,NF-18385
113530,5/19/2022,5/21/2022,Second Class,2022,BC-11125
113523,9/4/2020,9/8/2020,Standard Class,2020,SC-20440
113516,9/8/2021,9/10/2021,Second Class,2021,VM-21685
113509,3/15/2021,3/19/2021,Standard Class,2021,PL-18925
113481,1/2/2022,1/4/2022,First Class,2022,AS-10045
113474,3/30/2022,3/31/2022,First Class,2022,TM-21490
113425,11/21/2021,11/21/2021,Same Day,2021,JK-16120
113404,7/16/2020,7/16/2020,Same Day,2020,EM-13810
113390,10/11/2021,10/15/2021,Standard Class,2021,EP-13915
113383,9/10/2019,9/13/2019,First Class,2019,SF-20065
113362,9/14/2019,9/19/2019,Standard Class,2019,AJ-10960
113341,11/25/2021,11/29/2021,Standard Class,2021,MH-17455
113327,5/26/2020,5/29/2020,Second Class,2020,BF-11170
113320,12/12/2019,12/15/2019,Second Class,2019,LH-17155
113292,3/18/2021,3/20/2021,Second Class,2021,DB-13060
113278,1/14/2022,1/20/2022,Standard Class,2022,HR-14770
113271,7/9/2019,7/14/2019,Standard Class,2019,DS-13030
113257,12/16/2019,12/18/2019,Second Class,2019,SC-20305
113243,6/10/2021,6/15/2021,Standard Class,2021,OT-18730
113236,5/26/2021,5/29/2021,Second Class,2021,CP-12085
113222,11/9/2020,11/9/2020,Same Day,2020,AG-10765
113215,9/3/2020,9/8/2020,Standard Class,2020,CP-12085
113208,3/26/2022,4/2/2022,Standard Class,2022,ML-18040
113201,6/30/2022,7/5/2022,Standard Class,2022,TT-21220
113173,11/15/2020,11/17/2020,Second Class,2020,DK-13225
113166,12/24/2019,12/26/2019,First Class,2019,LF-17185
113152,12/25/2020,12/30/2020,Standard Class,2020,JK-15625
113145,11/1/2020,11/5/2020,Standard Class,2020,VD-21670
113138,11/19/2021,11/25/2021,Standard Class,2021,NP-18685
113131,9/24/2020,9/24/2020,Same Day,2020,MB-17305
113124,3/30/2019,4/5/2019,Standard Class,2019,NC-18340
113117,8/16/2021,8/22/2021,Standard Class,2021,JP-15520
113110,3/19/2020,3/23/2020,Standard Class,2020,BK-11260
113096,9/2/2021,9/4/2021,First Class,2021,SZ-20035
113082,9/12/2021,9/16/2021,Standard Class,2021,MC-17590
113061,4/22/2021,4/26/2021,Standard Class,2021,EL-13735
113047,10/24/2019,10/24/2019,Same Day,2019,AP-10915
113040,8/27/2020,8/31/2020,Standard Class,2020,CC-12100
112991,12/10/2019,12/14/2019,Standard Class,2019,SH-19975
112977,3/10/2021,3/16/2021,Standard Class,2021,CJ-12010
112970,11/14/2021,11/15/2021,First Class,2021,TB-21250
112949,6/20/2019,6/27/2019,Standard Class,2019,Co-12640
112942,2/13/2021,2/18/2021,Standard Class,2021,RD-19810
112928,6/1/2022,6/5/2022,Second Class,2022,BB-10990
112914,9/25/2019,9/30/2019,Standard Class,2019,MT-18070
112900,4/9/2022,4/12/2022,Second Class,2022,KL-16645
112893,9/9/2021,9/13/2021,Second Class,2021,AT-10735
112872,12/6/2019,12/11/2019,Second Class,2019,RC-19960
112865,5/18/2022,5/22/2022,Standard Class,2022,BH-11710
112851,9/17/2019,9/21/2019,Standard Class,2019,NR-18550
112837,9/11/2019,9/16/2019,Standard Class,2019,LW-17125
112830,6/6/2021,6/10/2021,Standard Class,2021,LP-17095
112823,12/10/2020,12/16/2020,Standard Class,2020,RA-19945
112795,8/23/2019,8/28/2019,Second Class,2019,CR-12625
112767,8/2/2020,8/6/2020,Standard Class,2020,DK-12985
112753,6/18/2022,6/23/2022,Standard Class,2022,CC-12670
112739,9/2/2021,9/7/2021,Second Class,2021,RD-19810
112725,1/30/2022,2/6/2022,Standard Class,2022,EH-14125
112718,12/16/2019,12/21/2019,Standard Class,2019,KN-16450
112711,7/12/2020,7/18/2020,Standard Class,2020,FM-14380
112697,12/18/2021,12/20/2021,Second Class,2021,AH-10195
112676,5/5/2021,5/8/2021,First Class,2021,PJ-18835
112669,4/14/2021,4/14/2021,Same Day,2021,KT-16465
112613,5/28/2022,6/1/2022,Standard Class,2022,JH-15910
112585,7/30/2021,8/2/2021,First Class,2021,RW-19630
112578,12/29/2021,1/2/2022,Standard Class,2021,FO-14305
112571,9/22/2020,9/22/2020,Same Day,2020,DL-12925
112564,4/23/2019,4/24/2019,First Class,2019,TS-21160
112557,4/25/2020,4/28/2020,First Class,2020,JL-15850
112536,5/18/2022,5/23/2022,Standard Class,2022,SG-20890
112522,10/10/2020,10/17/2020,Standard Class,2020,DP-13165
112508,3/24/2020,3/30/2020,Standard Class,2020,BP-11185
112473,5/25/2022,6/1/2022,Standard Class,2022,JL-15505
112452,4/4/2020,4/4/2020,Same Day,2020,NC-18340
112403,3/31/2019,3/31/2019,Same Day,2019,JO-15280
112396,2/9/2021,2/13/2021,Standard Class,2021,JR-16210
112389,10/29/2021,11/2/2021,Standard Class,2021,JM-15655
112382,5/9/2021,5/13/2021,Standard Class,2021,MB-18085
112375,12/21/2020,12/27/2020,Standard Class,2020,RD-19720
112340,10/21/2021,10/27/2021,Standard Class,2021,NM-18520
112333,4/8/2022,4/14/2022,Standard Class,2022,KF-16285
112326,1/4/2019,1/8/2019,Standard Class,2019,PO-19195
112319,8/31/2020,9/5/2020,Standard Class,2020,AR-10510
112305,11/20/2020,11/25/2020,Standard Class,2020,KB-16405
112291,4/3/2019,4/8/2019,Standard Class,2019,KE-16420
112277,9/10/2021,9/15/2021,Standard Class,2021,SC-20695
112256,7/23/2021,7/28/2021,Standard Class,2021,CK-12205
112214,8/5/2020,8/11/2020,Standard Class,2020,AH-10690
112200,11/22/2019,11/28/2019,Standard Class,2019,TC-21475
112172,6/10/2022,6/14/2022,Second Class,2022,MM-18280
112158,12/2/2019,12/4/2019,First Class,2019,DP-13165
112144,6/28/2020,7/2/2020,Standard Class,2020,CY-12745
112130,5/3/2020,5/7/2020,Standard Class,2020,SV-20785
112123,3/3/2021,3/8/2021,Standard Class,2021,BH-11710
112116,3/16/2020,3/18/2020,Second Class,2020,JE-15475
112109,7/8/2021,7/12/2021,Standard Class,2021,JE-15715
112102,4/12/2021,4/16/2021,Standard Class,2021,BD-11605
112060,12/4/2021,12/9/2021,Standard Class,2021,KT-16465
112053,10/11/2020,10/13/2020,Second Class,2020,SH-20395
112039,3/25/2022,3/29/2022,Standard Class,2022,JC-15775
112025,7/30/2021,8/4/2021,Standard Class,2021,LS-16975
112014,8/13/2020,8/20/2020,Standard Class,2020,ON-18715
111990,11/8/2020,11/13/2020,Standard Class,2020,DB-13660
111976,3/8/2021,3/12/2021,Standard Class,2021,BD-11620
111962,9/29/2019,10/4/2019,Standard Class,2019,EB-14170
111948,11/11/2020,11/11/2020,Same Day,2020,AG-10495
111941,12/25/2021,12/28/2021,Second Class,2021,BD-11620
111934,5/5/2019,5/7/2019,First Class,2019,GD-14590
111927,11/14/2020,11/19/2020,Standard Class,2020,LS-17230
111913,8/4/2021,8/6/2021,Second Class,2021,LC-16930
111899,5/4/2019,5/5/2019,First Class,2019,NC-18340
111871,3/18/2019,3/21/2019,Second Class,2019,EK-13795
111864,6/19/2020,6/19/2020,Same Day,2020,PP-18955
111857,4/23/2019,4/26/2019,Second Class,2019,NM-18445
111829,3/19/2020,3/20/2020,First Class,2020,FH-14365
111815,3/3/2022,3/10/2022,Standard Class,2022,EP-13915
111794,10/1/2021,10/1/2021,Same Day,2021,HG-15025
111780,12/25/2020,12/30/2020,Second Class,2020,RA-19285
111773,6/29/2019,7/3/2019,Standard Class,2019,JK-15625
111738,1/3/2022,1/7/2022,Standard Class,2022,CM-12385
111703,7/2/2020,7/9/2020,Standard Class,2020,KB-16315
111696,5/8/2021,5/10/2021,First Class,2021,TB-21625
111682,6/17/2021,6/18/2021,First Class,2021,TB-21055
111612,11/28/2020,12/2/2020,Standard Class,2020,EB-14110
111605,12/27/2021,1/2/2022,Standard Class,2021,JW-15955
111591,3/21/2022,3/25/2022,Standard Class,2022,PS-18970
111563,11/4/2021,11/8/2021,Standard Class,2021,SM-20005
111528,12/30/2021,12/30/2021,Same Day,2021,JP-16135
111514,8/31/2020,9/2/2020,First Class,2020,SC-20260
111507,2/6/2020,2/13/2020,Standard Class,2020,VW-21775
111500,8/17/2019,8/21/2019,Standard Class,2019,DJ-13510
111493,10/21/2021,10/22/2021,First Class,2021,CM-12160
111458,9/26/2020,9/30/2020,Standard Class,2020,PF-19165
111451,12/26/2019,12/28/2019,First Class,2019,KL-16555
111416,9/17/2021,9/22/2021,Standard Class,2021,LW-17215
111409,9/18/2021,9/22/2021,Standard Class,2021,PO-18850
111395,11/23/2020,11/27/2020,Standard Class,2020,VB-21745
111374,2/24/2022,2/28/2022,Standard Class,2022,CB-12415
111360,11/24/2019,11/30/2019,Standard Class,2019,AT-10435
111353,11/29/2019,12/6/2019,Standard Class,2019,PB-19150
111339,5/29/2020,5/31/2020,First Class,2020,VP-21760
111332,5/20/2022,5/22/2022,Second Class,2022,NC-18340
111325,2/27/2020,2/28/2020,First Class,2020,BT-11395
111318,7/23/2021,7/26/2021,First Class,2021,IL-15100
111297,8/17/2020,8/21/2020,Standard Class,2020,SC-20440
111290,7/22/2021,7/26/2021,Standard Class,2021,DK-13375
111283,2/28/2021,3/4/2021,Standard Class,2021,LC-16870
111269,6/16/2022,6/18/2022,Second Class,2022,CS-12355
111234,2/18/2020,2/22/2020,Standard Class,2020,AB-10600
111213,4/1/2021,4/5/2021,Standard Class,2021,FP-14320
111206,7/18/2020,7/22/2020,Standard Class,2020,RF-19735
111199,11/13/2020,11/17/2020,Standard Class,2020,JK-15730
111192,7/30/2019,8/5/2019,Standard Class,2019,TS-21430
111178,6/15/2022,6/22/2022,Standard Class,2022,TD-20995
111171,12/26/2019,12/31/2019,Standard Class,2019,CA-12265
111164,4/11/2020,4/15/2020,Standard Class,2020,SE-20110
111157,3/2/2019,3/6/2019,Standard Class,2019,NH-18610
111150,12/31/2019,1/4/2020,Standard Class,2019,RW-19630
111143,11/19/2021,11/22/2021,First Class,2021,TT-21265
111115,7/25/2021,7/27/2021,Second Class,2021,LB-16735
111094,7/9/2020,7/13/2020,Standard Class,2020,CB-12535
111073,12/26/2020,12/30/2020,Standard Class,2020,MC-18100
111059,2/3/2019,2/6/2019,Second Class,2019,TB-21400
111038,12/1/2020,12/6/2020,Standard Class,2020,LC-16960
111017,7/31/2020,8/6/2020,Standard Class,2020,SC-20695
111010,1/22/2021,1/28/2021,Standard Class,2021,PG-18895
111003,6/1/2019,6/6/2019,Standard Class,2019,CR-12625
110982,6/5/2021,6/7/2021,First Class,2021,CK-12205
110975,12/25/2021,12/30/2021,Standard Class,2021,DB-12970
110947,6/9/2020,6/15/2020,Standard Class,2020,AG-10765
110898,3/6/2021,3/12/2021,Standard Class,2021,LC-16870
110891,11/20/2020,11/24/2020,Standard Class,2020,PO-19195
110884,3/7/2022,3/12/2022,Standard Class,2022,SH-20395
110877,10/23/2020,10/26/2020,First Class,2020,JE-15715
110870,12/12/2020,12/15/2020,First Class,2020,KD-16270
110863,11/17/2020,11/24/2020,Standard Class,2020,AA-10645
110849,4/18/2019,4/23/2019,Standard Class,2019,JL-15835
110814,12/5/2020,12/9/2020,Second Class,2020,BD-11635
110786,12/29/2019,1/2/2020,Standard Class,2019,AJ-10795
110772,11/20/2021,11/24/2021,Second Class,2021,NZ-18565
110765,10/16/2020,10/20/2020,Second Class,2020,MP-17965
110744,9/7/2020,9/12/2020,Standard Class,2020,HA-14920
110730,9/23/2021,9/26/2021,Second Class,2021,CM-11815
110674,2/12/2019,2/18/2019,Standard Class,2019,SC-20095
110667,4/4/2020,4/8/2020,Standard Class,2020,NF-18595
110639,8/23/2019,8/23/2019,Same Day,2019,RH-19495
110632,3/17/2020,3/22/2020,Second Class,2020,HR-14830
110611,10/6/2019,10/13/2019,Standard Class,2019,JD-16015
110604,5/15/2022,5/20/2022,Standard Class,2022,JF-15295
110569,5/23/2020,5/30/2020,Standard Class,2020,EB-13870
110555,4/11/2019,4/18/2019,Standard Class,2019,MM-18055
110548,5/4/2020,5/8/2020,Standard Class,2020,AH-10690
110527,8/9/2019,8/16/2019,Standard Class,2019,ED-13885
110499,4/7/2021,4/9/2021,First Class,2021,YC-21895
110492,2/12/2021,2/14/2021,First Class,2021,JS-15880
110478,3/4/2022,3/9/2022,Standard Class,2022,SP-20860
110457,3/2/2020,3/6/2020,Standard Class,2020,DK-13090
110422,1/21/2019,1/23/2019,Second Class,2019,TB-21400
110408,10/18/2019,10/20/2019,Second Class,2019,AS-10225
110366,9/5/2021,9/7/2021,Second Class,2021,JD-15895
110352,11/23/2019,11/29/2019,Standard Class,2019,ED-13885
110345,3/9/2020,3/11/2020,Second Class,2020,TG-21310
110324,12/1/2020,12/5/2020,Standard Class,2020,MA-17560
110289,10/29/2020,11/2/2020,Standard Class,2020,NB-18655
110261,12/19/2020,12/23/2020,Second Class,2020,PR-18880
110254,8/4/2021,8/8/2021,Standard Class,2021,ML-17755
110247,12/4/2020,12/8/2020,Standard Class,2020,RH-19555
110219,5/5/2019,5/8/2019,First Class,2019,EB-13870
110212,5/1/2022,5/5/2022,Standard Class,2022,SJ-20125
110198,5/1/2022,5/2/2022,First Class,2022,AG-10900
110184,7/12/2019,7/16/2019,Standard Class,2019,BF-11170
110170,9/27/2021,10/3/2021,Standard Class,2021,HM-14860
110163,11/1/2020,11/4/2020,First Class,2020,GA-14725
110156,11/19/2021,11/24/2021,Standard Class,2021,EH-13945
110100,4/25/2019,4/29/2019,Standard Class,2019,LC-16885
110093,12/3/2020,12/8/2020,Standard Class,2020,AB-10255
110086,9/18/2021,9/22/2021,Standard Class,2021,BD-11320
110072,10/22/2019,10/28/2019,Standard Class,2019,MG-17680
110065,8/5/2019,8/11/2019,Standard Class,2019,SP-20650
110044,6/28/2021,7/2/2021,Second Class,2021,RF-19735
110030,12/6/2019,12/8/2019,Second Class,2019,LF-17185
110023,9/9/2021,9/11/2021,First Class,2021,TS-21610
110016,11/29/2020,12/4/2020,Standard Class,2020,BT-11395
110009,9/8/2021,9/13/2021,Standard Class,2021,TR-21325
109953,7/14/2021,7/18/2021,Standard Class,2021,RB-19360
109946,4/16/2022,4/21/2022,Standard Class,2022,PL-18925
109939,5/8/2020,5/12/2020,Standard Class,2020,AA-10375
109932,12/9/2019,12/11/2019,First Class,2019,VP-21760
109925,11/6/2021,11/10/2021,Second Class,2021,IM-15070
109918,9/7/2019,9/12/2019,Second Class,2019,LR-17035
109911,5/12/2021,5/16/2021,Standard Class,2021,VG-21805
109904,7/14/2019,7/17/2019,Second Class,2019,BF-10975
109897,8/12/2019,8/16/2019,Standard Class,2019,BW-11200
109890,7/21/2019,7/27/2019,Standard Class,2019,PG-18820
109869,4/22/2021,4/29/2021,Standard Class,2021,TN-21040
109862,10/25/2020,10/30/2020,Standard Class,2020,HK-14890
109855,9/1/2019,9/5/2019,Standard Class,2019,LH-16900
109827,12/25/2021,1/1/2022,Standard Class,2021,LW-16825
109820,11/20/2021,11/22/2021,First Class,2021,AG-10390
109806,9/17/2021,9/22/2021,Standard Class,2021,JS-15685
109743,9/22/2021,9/29/2021,Standard Class,2021,SH-19975
109736,10/10/2020,10/11/2020,First Class,2020,DJ-13420
109722,12/5/2021,12/7/2021,Second Class,2021,TP-21130
109708,5/25/2020,5/28/2020,Second Class,2020,CY-12745
109680,10/6/2019,10/9/2019,First Class,2019,VP-21760
109666,4/19/2021,4/26/2021,Standard Class,2021,KM-16720
109652,4/10/2021,4/15/2021,Standard Class,2021,QJ-19255
109638,12/15/2020,12/22/2020,Standard Class,2020,JH-15985
109603,1/26/2020,2/1/2020,Standard Class,2020,EM-13825
109575,9/18/2020,9/23/2020,Standard Class,2020,KH-16630
109512,3/5/2020,3/5/2020,Same Day,2020,LF-17185
109491,2/20/2019,2/26/2019,Standard Class,2019,LC-16930
109470,12/31/2020,1/3/2021,Second Class,2020,KC-16255
109456,10/16/2019,10/17/2019,Same Day,2019,LS-17245
109407,1/24/2021,1/26/2021,Second Class,2021,HG-14965
109400,5/2/2021,5/6/2021,Standard Class,2021,NR-18550
109393,6/30/2022,7/2/2022,Second Class,2022,JC-15775
109386,11/8/2020,11/13/2020,Second Class,2020,RH-19600
109365,11/3/2021,11/8/2021,Standard Class,2021,XP-21865
109344,2/8/2021,2/11/2021,Second Class,2021,CH-12070
109337,11/21/2020,11/23/2020,Second Class,2020,DL-13330
109316,6/8/2022,6/10/2022,First Class,2022,MG-17680
109302,8/12/2019,8/16/2019,Standard Class,2019,CS-12175
109260,9/26/2021,10/1/2021,Standard Class,2021,TN-21040
109232,1/13/2019,1/16/2019,Second Class,2019,ND-18370
109218,6/30/2019,7/3/2019,Second Class,2019,AR-10825
109211,4/4/2022,4/10/2022,Standard Class,2022,PS-19045
109197,12/31/2020,1/4/2021,Standard Class,2020,JO-15280
109190,10/23/2020,10/28/2020,Standard Class,2020,CC-12685
109176,5/9/2021,5/15/2021,Standard Class,2021,JW-16075
109169,4/20/2020,4/24/2020,Standard Class,2020,OT-18730
109162,6/8/2019,6/12/2019,Standard Class,2019,KE-16420
109134,11/5/2019,11/10/2019,Standard Class,2019,DE-13255
109127,12/21/2019,12/25/2019,Standard Class,2019,JC-15775
109113,12/19/2020,12/23/2020,Standard Class,2020,EK-13795
109085,2/17/2022,2/20/2022,First Class,2022,CK-12325
109057,4/22/2021,4/27/2021,Standard Class,2021,TT-21460
109043,8/15/2019,8/17/2019,First Class,2019,CS-12355
109036,12/20/2019,12/25/2019,Standard Class,2019,KH-16510
109015,9/6/2020,9/12/2020,Standard Class,2020,BS-11590
109001,3/5/2020,3/9/2020,Standard Class,2020,KN-16390
108987,9/8/2021,9/10/2021,Second Class,2021,AG-10675
108966,10/11/2020,10/18/2020,Standard Class,2020,SO-20335
108959,3/10/2021,3/14/2021,Second Class,2021,MH-17785
108903,10/3/2019,10/3/2019,Same Day,2019,DO-13435
108882,1/9/2021,1/15/2021,Standard Class,2021,LA-16780
108875,9/24/2021,10/1/2021,Standard Class,2021,CL-12700
108868,9/8/2021,9/12/2021,Standard Class,2021,KB-16585
108861,5/28/2019,6/1/2019,Standard Class,2019,MM-17260
108777,12/12/2021,12/12/2021,Same Day,2021,JM-15655
108735,4/17/2021,4/21/2021,Standard Class,2021,JM-15535
108707,10/24/2019,10/29/2019,Standard Class,2019,DB-12910
108700,5/19/2022,5/23/2022,Standard Class,2022,PJ-18835
108672,9/10/2020,9/16/2020,Standard Class,2020,FA-14230
108665,7/6/2020,7/10/2020,Standard Class,2020,KM-16225
108644,9/30/2021,10/3/2021,First Class,2021,SJ-20215
108637,3/13/2021,3/18/2021,Standard Class,2021,AB-10060
108630,11/18/2021,11/18/2021,Same Day,2021,BE-11410
108616,9/29/2021,10/3/2021,Standard Class,2021,JK-15730
108609,10/31/2019,11/2/2019,Second Class,2019,AJ-10780
108588,1/5/2020,1/10/2020,Standard Class,2020,BG-11695
108581,6/20/2021,6/26/2021,Standard Class,2021,EA-14035
108567,5/20/2021,5/24/2021,Standard Class,2021,DB-13210
108553,4/23/2022,4/29/2022,Standard Class,2022,SK-19990
108539,3/21/2022,3/23/2022,Second Class,2022,SC-20725
108532,8/29/2020,9/2/2020,Standard Class,2020,CC-12100
108504,2/5/2021,2/5/2021,Same Day,2021,PP-18955
108497,6/14/2021,6/14/2021,Same Day,2021,MH-17290
108455,12/2/2021,12/8/2021,Standard Class,2021,MK-18160
108441,6/12/2022,6/18/2022,Standard Class,2022,SB-20170
108434,12/5/2021,12/7/2021,Second Class,2021,JG-15160
108364,12/19/2021,12/24/2021,Standard Class,2021,BP-11050
108350,6/6/2021,6/9/2021,Second Class,2021,SC-20230
108322,4/30/2022,5/5/2022,Standard Class,2022,SS-20140
108315,4/30/2022,5/4/2022,Standard Class,2022,MH-18115
108273,12/16/2019,12/21/2019,Standard Class,2019,EJ-13720
108259,11/8/2020,11/15/2020,Standard Class,2020,NS-18640
108224,5/14/2021,5/14/2021,Same Day,2021,TH-21235
108210,5/30/2021,5/31/2021,Same Day,2021,AT-10735
108196,11/25/2021,12/2/2021,Standard Class,2021,CS-12505
108189,10/2/2019,10/5/2019,First Class,2019,ES-14080
108182,2/6/2019,2/10/2019,Second Class,2019,DL-13315
108147,6/8/2019,6/13/2019,Standard Class,2019,RD-19480
108119,11/1/2020,11/8/2020,Standard Class,2020,MS-17530
108105,2/16/2021,2/23/2021,Standard Class,2021,GW-14605
108098,10/14/2021,10/18/2021,Standard Class,2021,CP-12340
108070,4/16/2022,4/20/2022,Standard Class,2022,JE-15745
108056,9/29/2021,10/3/2021,Standard Class,2021,ES-14080
108000,1/12/2022,1/16/2022,Standard Class,2022,LS-16945
107993,11/25/2019,11/30/2019,Standard Class,2019,SE-20110
107979,6/8/2022,6/13/2022,Standard Class,2022,FO-14305
107944,3/23/2020,3/25/2020,First Class,2020,AM-10360
107937,5/3/2020,5/8/2020,Standard Class,2020,JB-16045
107916,8/24/2019,8/26/2019,First Class,2019,JP-15460
107902,8/28/2020,9/2/2020,Standard Class,2020,SM-20950
107853,5/26/2022,5/31/2022,Standard Class,2022,CD-11920
107818,9/8/2019,9/14/2019,Standard Class,2019,MC-17275
107811,4/29/2019,5/3/2019,Standard Class,2019,LA-16780
107797,5/8/2022,5/11/2022,Second Class,2022,EB-13705
107790,11/20/2021,11/24/2021,Standard Class,2021,EH-13990
107783,7/28/2021,7/29/2021,First Class,2021,OT-18730
107769,10/28/2019,11/1/2019,Standard Class,2019,BT-11395
107755,2/7/2019,2/12/2019,Standard Class,2019,CK-12760
107741,3/8/2020,3/10/2020,First Class,2020,FC-14335
107713,3/13/2022,3/17/2022,Standard Class,2022,JB-16000
107706,2/14/2019,2/19/2019,Second Class,2019,ST-20530
107699,5/19/2019,5/23/2019,Standard Class,2019,JH-15820
107685,11/30/2020,12/2/2020,Second Class,2020,JM-15865
107678,4/21/2020,4/28/2020,Standard Class,2020,JK-16090
107636,4/30/2022,5/2/2022,First Class,2022,NM-18520
107615,3/22/2021,3/25/2021,First Class,2021,RB-19645
107594,7/2/2019,7/6/2019,Standard Class,2019,EH-13945
107573,12/12/2019,12/17/2019,Standard Class,2019,PB-19150
107552,5/5/2022,5/5/2022,Same Day,2022,AI-10855
107524,3/2/2019,3/8/2019,Standard Class,2019,KN-16705
107517,2/5/2022,2/9/2022,Standard Class,2022,FC-14335
107503,1/1/2022,1/6/2022,Standard Class,2022,GA-14725
107475,6/7/2021,6/11/2021,Standard Class,2021,RS-19870
107468,12/18/2020,12/22/2020,Standard Class,2020,MK-17905
107454,11/2/2019,11/6/2019,Standard Class,2019,RD-19720
107440,4/16/2021,4/20/2021,Standard Class,2021,BS-11365
107405,3/21/2019,3/25/2019,Standard Class,2019,TS-21205
107398,8/25/2019,8/30/2019,Standard Class,2019,BS-11590
107349,7/13/2020,7/15/2020,First Class,2020,SL-20155
107328,8/8/2021,8/15/2021,Standard Class,2021,CA-12055
107265,4/6/2022,4/12/2022,Standard Class,2022,ML-17755
107216,6/14/2021,6/17/2021,First Class,2021,PV-18985
107202,5/21/2021,5/28/2021,Standard Class,2021,LC-16930
107181,2/4/2019,2/8/2019,Standard Class,2019,DB-13270
107167,6/10/2022,6/14/2022,Standard Class,2022,ND-18460
107153,9/28/2019,10/3/2019,Standard Class,2019,GZ-14545
107146,6/17/2021,6/19/2021,First Class,2021,LC-16885
107139,7/5/2019,7/11/2019,Standard Class,2019,DP-13390
107132,6/26/2022,6/30/2022,Standard Class,2022,SC-20260
107104,11/26/2021,11/30/2021,Standard Class,2021,MS-17365
107083,11/21/2020,11/27/2020,Standard Class,2020,BB-11545
107020,7/10/2020,7/14/2020,Standard Class,2020,MV-18190
106992,9/19/2019,9/21/2019,Second Class,2019,SB-20290
106978,9/28/2020,10/4/2020,Standard Class,2020,ZC-21910
106971,9/2/2019,9/8/2019,Standard Class,2019,BM-11785
106950,9/2/2021,9/6/2021,Standard Class,2021,JE-15715
106915,11/26/2021,12/2/2021,Standard Class,2021,GA-14515
106894,2/7/2021,2/7/2021,Same Day,2021,CA-12265
106873,9/24/2020,9/29/2020,Second Class,2020,KM-16720
106859,3/13/2022,3/18/2022,Second Class,2022,BF-11215
106852,6/20/2022,6/27/2022,Standard Class,2022,ST-20530
106831,6/1/2022,6/3/2022,First Class,2022,FH-14350
106810,5/14/2019,5/20/2019,Standard Class,2019,AJ-10795
106803,12/29/2019,1/2/2020,Standard Class,2019,DC-13285
106796,5/12/2022,5/19/2022,Standard Class,2022,JP-16135
106726,12/6/2019,12/8/2019,First Class,2019,RS-19765
106719,8/24/2019,8/24/2019,Same Day,2019,RB-19645
106677,11/5/2021,11/10/2021,Standard Class,2021,AS-10285
106663,6/9/2022,6/13/2022,Standard Class,2022,MO-17800
106656,9/23/2021,9/26/2021,First Class,2021,DV-13045
106621,9/29/2021,10/1/2021,Second Class,2021,DM-12955
106600,4/8/2021,4/11/2021,First Class,2021,RM-19375
106579,6/8/2022,6/13/2022,Standard Class,2022,BW-11200
106572,9/5/2019,9/10/2019,Standard Class,2019,NP-18700
106565,3/20/2020,3/23/2020,First Class,2020,BW-11110
106558,1/17/2021,1/21/2021,Standard Class,2021,DL-13495
106530,5/8/2021,5/8/2021,Same Day,2021,CL-12565
